#name	name2
NM_001009246	Adprm
NM_053731	Ntn1
NM_031656	Stx8
NM_001134645	Cntrob
NM_001105789	Arhgef15
NM_001013116	Senp3
NM_019621	Dlg4
NM_001107013	Neurl4
NM_033299	Pld2
NM_012949	Eno3
NM_012911	Arrb2
NM_019124	Rabep1
NM_053508	Tekt1
NM_001107018	Ankfy1
NM_022690	Ube2g1
NM_001142367	P2rx1
NM_001025757	Trpv3
NM_012997	P2rx1
NM_001285415	P2rx1
NM_031763	Pafah1b1
NM_001047843	Rpa1
NM_181377	Rtn4rl1
NM_001105808	Smg6
NM_001109037	Gemin4
NM_001105813	Vps53
NM_001172137	Myo18a
NM_001270801	Flot2
NM_001270800	Flot2
NM_031830	Flot2
NR_073077	Flot2
NR_073076	Flot2
NM_001024992	Tmem199
NM_001191924	Nlk
NM_012609	Nf1
NM_001108284	Ksr1
NM_012977	Lgals9
NM_001107023	Rab11fip4
NM_001107024	Ssh2
NM_173327	Taok1
NM_001108285	Nxn
NM_001105814	Abr
NM_012836	Cpd
NM_001039163	Tusc5
NM_032618	Timm22
NM_012983	Myo1d
NM_001107027	Psmd11
NM_001105819	Rhbdl3
NM_001004068	Rffl
NM_013103	Hnf1b
NM_001105824	Taf15
NM_080583	Ap2b1
NM_022193	Acaca
NM_053720	Aatf
NM_001107032	Usp32
NM_001004273	Ggnbp2
NM_001173430	Bcas3
NM_001013860	Ptrh2
NM_001108287	Prr11
NM_001108286	Ypel2
NM_001107035	Med13
NM_001105827	Mtmr4
NM_001013971	Cuedc1
NM_001135921	Rnf43
NM_001034917	Mks1
NM_198773	Ppm1e
NM_031985	Rps6kb1
NM_001009536	Trim25
NM_001107038	Stxbp4
NM_001108290	Spag9
NM_031601	Cacna1g
NM_053304	Col1a1
NM_001034951	Acsf2
NM_001100496	Spop
NM_001105833	Phospho1
NM_012610	Ngfr
NM_175594	Igf2bp1
NM_173311	Skap1
NM_017346	Cacnb1
NM_022272	Fbxl20
NM_001108295	Cwc25
NM_001108298	Cdc6
NM_001107047	Ikzf3
NM_173128	Krt20
NM_001105840	Rab5c
NM_012809	Cnp
NM_001001510	Klhl10
NM_031604	Atp6v0a1
NM_012514	Brca1
NM_001197217	Cntd1
NM_001107052	Arl4d
NM_001108300	Adam11
NM_001109048	Asb16
NM_001105715	Wnt3
NM_021748	Nsf
NM_198759	Arhgap27
NM_017212	Mapt
NM_001024793	Cdc27
NM_001013973	March10
NM_001191652	Tlk2
NM_001191653	Tanc2
NM_001191926	Ern1
NM_001107061	Smurf2
NM_021673	Tcam1
NM_001105848	Helz
NM_024355	Axin2
NM_001105849	Cep112
NM_001047877	Arsg
NM_001013119	Gna13
NM_001281824	Abca8a
NM_173307	Abca5
NM_053703	Map2k6
NM_001107062	Cog1
NM_001013042	Slc39a11
NM_021594	Slc9a3r1
NM_030846	Grb2
NM_001105853	Recql5
NM_031837	Sept9
NM_001113497	Sept9
NM_001107068	Mgat5b
NM_176856	Sept9
NM_139096	Lgals3bp
NM_001107069	Usp36
NM_153735	Nptx1
NM_080577	Nploc4
NM_001168703	Aatk
NM_001007005	Arhgdia
NM_001039207	Narf
NM_001013125	Bfar
NM_017176	Pla2g10
NM_001170600	Myh11
NR_032282	Mir484
NM_133421	Marf1
NM_001025124	Ntan1
NM_001135846	Rrn3
NM_001108822	RGD1305537
NM_001105761	Tnfrsf17
NM_001003978	Gspt1
NM_001108262	Zc3h7a
NM_001034083	Snn
NM_001105735	Litaf
NM_001002850	Prm1
NM_012873	Prm2
NM_017057	Tnp2
NM_145879	Socs1
NM_001002855	Prm3
NM_001109026	Dexi
NM_001009619	Nubp1
NM_001108263	Tvp23a
NM_001007721	Emp2
NM_001195471	Rpl39l
NM_001106972	RGD1309748
NM_001106973	Pmm2
NM_152790	Carhsp1
NM_001025756	Tmem186
NM_001134638	Tmem114
NM_001105762	RGD1565166
NM_001108984	Rbm25
NM_001106975	Fam86a
NM_001108264	Alg1
NM_001108265	Nagpa
NM_001106976	Ppl
NM_001135710	Sec14l5
NM_001108266	Smim22
NM_001014115	LOC360479
NM_001100865	Sept12
NM_001007800	Glyr1
NM_001024864	Rogdi
NM_001007668	Ubald1
NM_022548	Zmat3
NR_037356	Mir3568
NM_001013964	Mgrn1
NM_001100782	Nudt16l1
NM_001008360	Cdip1
NM_001038596	Dnaja3
NM_001038595	Dnaja3
NM_001191588	Nmral1
NM_024387	Hmox2
NM_001277073	Hmox2
NM_001191639	Coro7
NM_001109382	Vasn
NM_001100136	Pam16
NM_001106978	Glis2
NM_001108267	Tfap4
NM_214823	Olr1355
NM_001039001	Trap1
NM_013097	Dnase1
NM_001014226	Naa60
NM_001014225	Cluap1
NM_153732	Zfp597
NM_001105763	Zfp263
NM_001000493	Olr1356
NM_214822	Olr1358
NM_031634	Mefv
NM_214824	Olr1365
NM_001006598	Olr1362
NM_173333	Olr1361
NM_001000858	Olr1364
NM_214825	Olr1368
NM_001000979	Olr1370
NM_001000980	Olr1366
NM_001000494	Olr1369
NM_214826	Olr1372
NM_214827	Olr1376
NM_214830	Olr1373
NM_001000978	Olr1374
NM_214829	Olr1375
NM_214828	Olr1378
NM_001000857	Olr1380
NM_001000523	Olr1381
NM_001105764	Zfp213
NM_214831	Olr1382
NM_001100492	Hcfc1r1
NM_001106982	Ccdc64b
NM_001106981	Zscan10
NM_001185047	Hcfc1r1
NM_024384	Thoc6
NM_001105765	Zfp13
NM_001102364	Cldn6
NM_001011889	Cldn9
NM_181086	Tnfrsf12a
NM_001134569	RGD1561157
NM_001109027	Prss33
NM_001017377	Paqr4
NM_001277154	Srrm2
NM_001105767	Kremen2
NM_001105766	Pkmyt1
NM_031129	Tceb2
NM_001106983	Prss32
NM_013024	Sbp
NM_199371	Prss30
NM_001108823	RGD1562673
NM_001106984	Prss22
NM_001105768	Kctd5
NM_182949	Prss27
NM_053732	Ntn3
NM_130823	Atp6v0c
NM_001024990	Amdhd2
NM_001127606	LOC100158225
NM_001105769	Tbc1d24
NM_001031637	Abca17
NM_080690	Caskin1
NM_001011890	Rnps1
NM_001169152	Pgp
NM_022404	Mlst8
NM_017306	Eci1
NM_001185046	E4f1
NM_133580	Rab26
NM_012680	Tsc2
NM_001105728	Nthl1
NM_001257352	Pkd1
NM_001106987	Rnf151
NM_031838	Rps2
NM_153294	Npw
NM_001044285	Msrb1
NM_001106986	Noxo1
NM_001106985	Syngr3
NM_013222	Gfer
NM_001105770	Zfp598
NM_001191589	Rpl3l
NM_001109450	Hs3st6
NM_001109443	Ndufb10
NM_001008277	Tbl3
NM_053507	Nme3
NM_001106988	Spsb3
NM_001024991	Fahd1
NM_033349	Hagh
NM_001011891	Nubp2
NM_053329	Igfals
NM_001105771	Mrps34
NM_001115033	Meiob
NM_001013182	Hn1l
NM_031568	Clcn7
NM_001009620	Tmem204
NM_001100493	Gnptg
NM_001109028	RGD1565784
NM_013050	Ube2i
NR_037321	Mir3547
NM_001108268	Tsr3
NM_001105772	Prss34
NM_019322	Tpsab1
NM_019180	Tpsb2
NM_153814	Cacna1h
NM_175593	Tpsg1
NM_012882	Sstr5
NM_001013965	Tekt4
NM_001106989	Sox8
NM_001013183	Narfl
NM_001135918	Gng13
NM_001127447	Fam173a
NM_001009962	Metrn
NM_031658	Msln
NM_001105774	Rpusd1
NM_001105773	Chtf18
NM_001191084	Wdr24
NM_001014116	Jmjd8
NM_001109475	Fam195a
NM_001037188	RGD1307155
NM_001025625	Stub1
NM_001009504	Fbxl16
NM_001007607	Pigq
NM_001191822	Rhbdl1
NM_001129776	Wfikkn1
NM_182675	Rab40c
NM_181823	Rhot2
NM_001106990	Capn15
NM_001106991	Tmem8a
NM_001109478	Nme4
NM_024405	Axin1
NM_171996	Decr2
NM_001105775	Pdia2
NM_001172845	Hbz
NM_001013853	LOC287167
NM_019338	Rgs11
NM_001009701	Itfg3
NM_013096	Hba1
NM_001024269	Luc7l
NM_001007722	Hba2
NM_001034936	Nprl3
NM_017021	Il9r
NM_001030034	Rhbdf1
NM_012601	Mpg
NM_001108270	RGD1311343
NM_001013854	Bod1
NR_073160	Bod1
NM_053651	Nkx2-5
NM_053578	Atp6v0e1
NM_001277157	Crebrf
NM_080897	Bnip1
NM_053769	Dusp1
NM_001191091	Efcab9
NM_001108271	RGD1306625
NM_012992	Npm1
NM_031029	Gabrp
NM_019273	Kcnmb1
NM_130421	Lcp2
NM_001105776	Foxi1
NM_001034138	Spdl1
NR_031930	Mir218-2
NR_031861	Mir103-1
NM_001108272	Pank3
NM_001105777	Rars
NM_012964	Hmmr
NM_001044282	Mat2b
NM_001009621	Nudcd2
NM_012923	Ccng1
NM_183327	Gabrg2
NM_021841	Gabra6
NM_001100550	Slu7
NM_022391	Pttg1
NR_031892	Mir146a
NM_001037773	Ccnjl
NM_017098	Fabp6
NM_001127296	Pwwp2a
NM_016991	Adra1b
NM_001005529	Ttc1
NM_022611	Il12b
NM_001105778	Rnf145
NM_001002022	Clint1
NM_001173384	Lsm11
NM_001013966	Thg1l
NM_001106995	Nipal4
NM_001025031	Fam71b
NM_001286183	Med7
NM_001013855	Timd2
NM_130734	Gnb2l1
NM_001012007	Irgm
NM_172019	Ifi47
NM_001002291	Olr1384
NM_214834	Olr1386
NM_214832	Olr1383
NM_214833	Olr1385
NM_030861	Mgat1
NM_001001089	Olr1391
NM_001001090	Olr1392
NM_001001091	Olr1394
NM_001000788	Olr1388
NM_001000524	Olr1393
NM_001000001	Olr1387
NM_001000000	Olr1389
NM_001001093	Olr1396
NM_001001094	Olr1397
NM_001001095	Olr1399
NM_001001096	Olr1400
NM_001001092	Olr1395
NM_001000002	Olr1398
NM_001013180	Scgb3a1
NM_053652	Flt4
NM_001000003	Olr1401
NM_001013856	Cnot6
NM_001270545	Mapk9
NM_001270544	Mapk9
NM_017322	Mapk9
NR_031780	Mir336
NM_001002819	Gfpt2
NM_001108273	Rasgef1c
NM_175843	Sqstm1
NM_001108274	Tbc1d9b
NM_001109030	RGD1564036
NM_181550	Sqstm1
NM_001106997	Maml1
NM_053639	Ltc4s
NM_172008	Canx
NM_001100727	Rufy1
NM_080896	Hnrnph1
NM_023988	Zfp354c
NM_001134600	Zfp879
NM_022920	Grm6
NM_001127558	Zfp2
NM_153627	Prop1
NM_001001012	Olr1405
NM_001000786	Olr1406
NM_001000787	Olr1404
NM_052798	Zfp354a
NM_001000784	Olr1410
NM_001000785	Olr1408
NM_001000783	Olr1411
NM_001000005	Olr1407
NM_001000004	Olr1409
NM_001017472	LOC497899
NM_001013041	Clk4
NM_001033893	N4bp3
NM_001128196	Phykpl
NM_001017473	Rmnd5b
NM_001105779	Nhp2
NM_031330	Hnrnpab
NM_001271111	LOC100910318
NM_001271112	LOC100910318
NM_001009622	Sar1b
NM_021772	Cdkl3
NM_031138	Ube2b
NM_001008278	Cdkn2aipnl
NM_017039	Ppp2ca
NM_001007608	Skp1
NM_001106999	RGD1310352
NM_031353	Vdac1
NM_153629	Hspa4
NM_001271026	Zcchc10
NM_021672	Gdf9
NM_001126081	Leap2
NM_001025134	Uqcrq
NM_001107001	Aff4
NM_001107002	Sept8
NM_022246	Rad50
NM_021834	Il5
NM_053828	Il13
NM_201270	Il4
NM_012591	Irf1
NM_001108275	P4ha2
NM_031513	Il3
NM_053852	Csf2
NM_130739	Acsl6
NM_001271163	Fnip1
NM_001126089	Cdc42se2
NM_001134729	Lyrm7
NM_001108826	Tnip1
NM_022525	Gpx3
NM_001109607	Hint1
NM_001109031	Ccdc69
NR_038098	Ybx1-ps3
NM_024156	Anxa6
NM_001024764	Slc36a3
NM_139339	Slc36a2
NM_172335	Gm2a
NM_022954	Fat2
NM_012656	Sparc
NM_053359	Atox1
NM_013133	Glra1
NM_022275	Nmur2
NM_001007609	Mfap3
NM_021592	Hand1
NM_001008382	Cnot8
NM_001105781	Mrpl22
NM_001008765	Igtp
NM_001007669	Zfp672
NM_001127581	Sh3bp5l
NM_001109632	Lypd8
NM_001126272	Zfp692
NM_001109634	LOC691286
NM_001109633	LOC691277
NM_031537	LOC24906
NM_214821	Olr1413
NM_001000781	Olr1415
NM_001000782	Olr1414
NM_001000009	Olr1416
NM_001001002	Olr1417
NM_001000008	Olr1418
NM_001000780	Olr1421
NM_001000779	Olr1424
NM_001000010	Olr1425
NM_001000011	Olr1428
NM_001000007	Olr1422
NM_001000006	Olr1423
NM_001109638	LOC691352
NM_001191641	Trim58
NM_001000778	Olr1431
NM_001000525	Olr1433
NM_001000012	Olr1432
NM_001000777	Olr1435
NM_001000014	Olr1436
NM_001000013	Olr1434
NM_001000015	Olr1437
NM_001000958	Olr1445
NM_001000776	Olr1442
NM_001000016	Olr1439
NM_001000018	Olr1443
NM_001000017	Olr1440
NM_001000957	Olr1451
NM_001000775	Olr1449
NM_001000774	Olr1450
NM_001000773	Olr1452
NM_001000019	Olr1448
NM_001000020	Olr1454
NM_001000956	Olr1456
NM_001000770	Olr1459
NM_001000526	Olr1457
NM_001000772	Olr1453
NM_001000771	Olr1455
NM_001000021	Olr1458
NM_001107004	Zfp39
NM_001000769	Olr1460
NM_001000022	Olr1461
NM_001111127	Hist3h2ba
NM_001108276	Trim11
NM_001109642	LOC691496
NM_001109641	Hist3h2bb
NM_021840	Hist3h2a
NM_022798	Trim17
NM_001164264	Rnf187
NM_001108827	Iba57
NM_022518	Arf1
NM_001100551	RGD1304587
NM_001107005	Wnt3a
NM_001105782	Mrpl55
NM_001013115	Guk1
NM_001105783	Wnt9a
NM_001105784	Jmjd4
NM_001109677	Zfp867
NM_001271396	Zfp496
NM_001191642	Nlrp3
NM_001001097	Olr1462
NM_001000023	Olr1463
NM_199390	Flcn
NM_001105785	Nt5m
NM_001004200	Cops3
NM_013003	Pemt
NM_001127302	Med9
NM_001270954	Rasd1
NM_001271207	Rai1
NM_001276708	Srebf1
NM_001276707	Srebf1
NM_001107006	Atpaf2
NM_152844	Llgl1
NM_001191643	Alkbh5
NM_001008279	Flii
NM_001047842	Shmt1
NM_001191919	Smcr8
NM_001166165	Tmem11
NM_001164543	Tmem11
NM_001008507	Dhrs7b
NM_001100674	Map2k3
NM_031731	Aldh3a2
NM_031972	Aldh3a1
NM_001191920	Slc47a2
NM_001014118	Slc47a1
NM_138613	Rnf112
NM_001105786	B9d1
NM_001191547	Mapk7
NM_001034124	Mfap4
NM_001025749	Grap
NM_057131	Prpsap2
NM_001114606	Akap10
NM_001109644	Ttc19
NM_001163492	Zswim7
NM_017161	Adora2b
NM_138901	Pigl
NM_138895	Ubb
NM_138895	Ubb
NM_138895	Ubb
NM_001013967	Mmgt2
NM_017207	Trpv2
NM_001270798	Trpv2
NM_001270797	Trpv2
NM_001107008	Zfp287
NM_001191921	Zfp286a
NM_001135033	Trim16
NM_001107568	Tvp23b
NM_001024739	Tekt3
NM_017037	Pmp22
NM_001191646	Hs3st3b1
NM_001172067	Hs3st3a1
NM_172326	Elac2
NM_001012008	Zfp18
NM_001030023	Map2k4
NM_001109032	Pirt
NM_012604	Myh3
NM_001173374	Sco1
NM_019325	Myh4
NM_001135158	Myh1
NM_021848	Glp2r
NM_080901	Rcvrn
NM_001126303	Usp43
NM_001100968	Wdr16
NM_001081444	Pik3r6
NM_001105787	Mfsd6l
NM_001191923	Pik3r5
NM_001107009	Ccdc42
NM_001105788	Rpl26
NM_001108828	Rnf222
NM_001007670	Odf4
NM_133320	Ndel1
NM_001105790	Rangrf
NM_001017474	LOC497934
NM_001109033	Slc25a35
NM_001109648	Tmem107
NM_053749	Aurkb
NM_001105791	Pfas
NM_001107010	Ctc1
NM_001105792	Hes7
NM_012663	Vamp2
NM_153301	Alox15b
NM_001039377	Alox12b
NM_001034125	Per1
NM_001105793	Aloxe3
NM_024380	Gucy2e
NM_001128155	Tmem88
NM_031652	Kcnab3
NM_001191890	Cyb5d1
NM_001039378	Trappc1
NM_001126292	RGD1563441
NM_001108829	Kdm6b
NM_001105794	Naa38
NM_001100980	Efnb3
NM_001107011	Mpdu1
NM_001108278	Sat2
NM_012507	Atp1b2
NM_012650	Shbg
NM_001100647	Fxr2
NM_030989	Tp53
NM_001031638	Cd68
NM_199372	Eif4a1
NM_001007610	Wrap53
NM_001108830	Sox15
NM_001009623	Tnfsf13
NM_001001513	Tnfsf12
NM_012528	Chrnb1
NM_001127658	Slc35g3
NM_130816	Fgf11
NM_001107012	Tnk1
NM_001109653	Spem1
NM_001108831	Kctd11
NM_001012139	Plscr3
NM_001134799	Tmem95
NM_001170549	Tmem256
NM_001017476	LOC497940
NM_001105796	Acap1
NM_001017475	LOC497938
NM_053992	Nlgn2
NM_031702	Cldn7
NM_012891	Acadvl
NM_001004272	Phf23
NM_172036	Gabarap
NM_012751	Slc2a4
NM_001017477	Gps2
NM_001100494	Ctdnep1
NR_031771	Mir324
NM_001033681	Eif5a
NM_001172056	Dvl2
NM_001001718	Elp5
NM_012503	Asgr1
NM_022393	Clec10a
NM_017189	Asgr2
NM_001108279	Bcl6b
NM_001105798	Alox12
NM_001105797	Slc16a11
NM_001127521	RGD1308134
NM_001137561	Rnasek
NR_031912	Mir195
NR_032144	Mir497
NM_001005530	Slc16a13
NM_031010	Alox15
NM_001107014	Alox12e
NM_001024270	Pelp1
NM_001105800	Zmynd15
NM_001105799	Med11
NM_001107015	Tm4sf5
NM_001017478	Cxcl16
NM_001191823	Vmo1
NM_001115030	Gltpd2
NM_057099	Psmb6
NM_001008361	Rnf167
NM_001109654	Gp1ba
NM_017194	Chrne
NM_001145538	LOC687707
NM_001271136	Mink1
NM_022511	Pfn1
NM_022398	Slc25a11
NM_001105801	Camta2
NM_001107016	Spag7
NM_001109034	Zfp3
NM_001108280	Inca1
NM_145877	Kif1c
NM_001105802	Dhx33
NM_001047972	Mis12
NM_019259	C1qbp
NM_053616	Nup88
NM_001033060	Rpain
NM_001145755	Nlrp1a
NM_001103353	LOC691995
NM_001024234	Wscd1
NM_001113781	Fam64a
NM_021590	Aipl1
NM_001105805	Txndc17
NM_001135813	Med31
NM_001039018	Fbxo39
NM_170668	Slc13a5
NM_001002820	Ggt6
NM_001144991	Spns2
NM_001190998	Smtnl2
NM_031668	Mybbp1a
NM_001109035	Spns3
NM_001007671	Cyb5d2
NM_012914	Atp2a3
NM_001108281	RGD1308139
NM_031662	Camkk1
NM_080780	P2rx5
NM_031982	Trpv1
NM_001025419	Tax1bp3
NM_001105806	Emc6
NM_001191647	Ctns
NM_001033682	Shpk
NM_024399	Aspa
NM_001191824	Spata22
NM_001000724	Olr1468
NM_001000025	Olr1467
NM_001000024	Olr1466
NM_212527	Olr1469
NM_001000723	Olr1470
NM_001000943	Olr1474
NM_001000944	Olr1472
NM_001000722	Olr1471
NM_001000027	Olr1475
NM_001000527	Olr1481
NM_001000721	Olr1479
NM_001000026	Olr1482
NM_001000028	Olr1485
NM_001000719	Olr1488
NM_001000720	Olr1486
NM_001000717	Olr1491
NM_001000718	Olr1490
NM_001000029	Olr1492
NM_001000716	Olr1496
NM_001000031	Olr1499
NM_001000030	Olr1498
NM_001000942	Olr1500
NM_001000715	Olr1501
NM_001000495	Olr1504
NM_001000032	Olr1505
NM_001000033	Olr1507
NM_001000528	Olr1509
NM_001001350	Olr1512
NM_001000034	Olr1511
NM_001001098	Olr1515
NM_001001351	Olr1517
NM_001000038	Olr1516
NM_001000035	Olr1513
NM_001000036	Olr1514
NM_001107019	Rap1gap2
NM_001000714	Olr1520
NM_001000037	Olr1519
NM_001107020	Sgsm2
NM_001105807	Mnt
NM_198757	Srr
NM_001105809	Dph1
NM_001107021	Hic1
NM_001109036	Ovca2
NR_031878	Mir132
NR_031925	Mir212
NR_106698	Mir6326
NR_031824	Mir22
NM_001011892	Serpinf2
NM_001105810	Smyd4
NM_001134360	Wdr81
NM_177927	Serpinf1
NM_001107022	Scarf1
NM_001105812	Slc43a2
NM_001105811	Rilp
NM_001191590	Prpf8
NM_001013859	Inpp5k
NM_019302	Crk
NM_023092	Myo1c
NM_031142	Doc2b
NM_031603	Ywhae
NM_133591	Rph3al
NM_001110155	RGD1565611
NM_001007611	Fam101b
NM_001014227	Glod4
NM_001108282	Rnmtl1
NM_021596	Dbil5
NM_013056	Cryba1
NM_001012009	Pipox
NM_001105754	Sez6
NM_001013117	Phf12
NR_031955	Mir451
NR_031890	Mir144
NM_001013229	Eral1
NM_001100648	Foxn1
NM_017188	Unc119
NM_012497	Aldoc
NM_001006602	Pigs
NM_001044224	Spag5
NM_001105804	Nek8
NM_001105803	Sdf2
NM_001012140	Rab34
NM_001013858	Tlcd1
NM_001191820	Supt6h
NM_001108283	Rpl23a
NM_001107017	Traf4
NM_001025758	Proca1
NM_001109038	Fam222b
NM_001105817	Sarm1
NM_019156	Vtn
NM_031746	Slc13a2
NM_001013969	Slc46a1
NM_023951	Sebox
NM_001105816	Poldip2
NM_001105815	Ift20
NM_001008334	Tmem97
NM_182950	Tnfaip1
NM_001025412	Fam58b
NM_001173471	Lyrm9
NM_012611	Nos2
NM_012976	Lgals5
NM_001042561	Wsb1
NM_001025664	Wsb1
NM_001005898	Omg
NM_001044287	Evi2a
NM_001271482	Evi2b
NR_037325	Mir3549
NR_031952	Mir365
NR_031909	Mir193
NM_001107025	Abhd15
NM_031814	Git1
NM_001105818	Tp53i13
NM_139115	Coro6
NR_032276	Mir423
NM_001034163	Blmh
NM_013034	Slc6a4
NM_001135029	Tmigd1
NM_053584	Gosr1
NM_001025626	Tefm
NM_001012010	Rnf135
NM_020101	Adap2
NM_001107026	Rhot1
NM_001139506	RGD1310429
NM_001039020	Zfp207
NR_032750	Mir632
NM_053891	Cdk5r1
NM_001007672	Tmem98
NM_001105820	Spaca3
NR_106699	Mir6327
NM_001191092	Ccl1
NM_001105822	Ccl12
NM_031530	Ccl2
NM_001007612	Ccl7
NM_019205	Ccl11
NM_001134410	Tmem132e
NM_001014228	Cct6b
NM_001012011	Lig3
NM_001037360	Zfp830
NM_001107030	Fndc8
NM_001107029	Rad51d
NM_001127534	Nle1
NM_001107028	Unc45b
NM_001107031	Slfn2
NM_001013970	Slfn13
NM_001270386	LOC688925
NM_053687	Slfn3
NM_053921	Pex12
NM_001105823	Gas2l2
NM_001079888	Mmp28
NM_001191648	Rasl10b
NM_001012357	Ccl9
NM_001004202	Ccl6
NM_031116	Ccl5
NM_053858	Ccl4
NM_013025	Ccl3
NM_133537	Wfdc18
NM_001079897	Heatr6
NM_001003706	LOC360228
NM_001014228	Cct6b
NM_053525	Ddx52
NM_053419	Synrg
NM_001287624	Ac1576
NM_001012141	Tada2a
NM_145880	Lhx1
NM_001014119	Dhrs11
NM_001108832	Mrm1
NM_001163736	Myo19
NM_019174	Car4
NM_194461	Pigw
NM_001100969	Appbp2
NM_001105825	Ppm1d
NM_001107033	Tbx2
NM_001107034	Tbx4
NR_031823	Mir21
NM_138839	Vmp1
NM_001105826	Tubd1
NM_001005873	Dhx40
NM_019299	Cltc
NM_001044238	Gdpd1
NR_031770	Mir301a
NM_001009624	Ska2
NM_001129777	Rad51c
NM_001011893	Sept4
NM_001107036	Mpo
NM_001105829	Lpo
NM_001105828	Supt4h1
NR_031888	Mir142
NM_080697	Dynll2
NM_001107037	Epx
NM_001000713	Olr1523
NM_001000040	Olr1522
NM_001000039	Olr1521
NM_001109552	Srsf1
NM_001108289	Mrps23
NM_001277485	Ccdc182
NM_001105826	Tubd1
NM_053665	Akap1
NM_017360	Coil
NM_133383	Scpep1
NM_001039341	Dgke
NM_012990	Nog
NM_017225	Pctp
NM_001017479	Tmem100
NM_001007673	Mmd
NM_001109575	Cox11
NM_001253859	Tom1l1
NM_001037190	LOC303448
NM_001005874	Kif2b
NM_001135039	Utp18
NM_031833	Nme2
NM_138548	Nme1
NM_001108291	Luc7l3
NM_133317	Tob1
NM_080581	Abcc3
NM_001134699	Ankrd40
NM_001024791	Epn3
NM_001009482	Mycbpap
NM_019164	Chad
NM_199402	Spata20
NM_022296	Xylt2
NM_001105831	Mrpl27
NM_001105830	Eme1
NM_001008280	Lrrc59
NM_001109565	Hils1
NM_030872	Pdk2
NM_001107039	Sgca
NM_001024966	Samd14
NM_053474	Ppp1r9b
NM_001107040	Dlx4
NM_001105832	Dlx3
NM_172328	Tac4
NM_181081	Kat7
NM_001109039	Fam117a
NM_199081	Slc35b1
NM_021679	Nxph3
NM_001080207	Zfp652
NM_001135767	Gngt2
NM_001013118	Abi3
NM_019630	Gip
NM_001037643	Ube2z
NM_017311	Atp5g1
NM_001007804	Snf8
NM_001107041	Hoxb13
NM_001191925	Hoxb5
NM_001100497	Hoxb9
NR_031814	Mir10a
NM_001191649	Hoxb8
NM_001100787	Hoxb4
NM_001017480	Hoxb7
NR_032269	Mir196c
NM_001107042	Hoxb3
NM_001012012	Snx11
NM_001199169	Snx11
NR_031894	Mir152
NM_001107045	Sp2
NM_001108294	Copz2
NM_001109620	Mrpl10
NM_001012142	Scrn2
NM_001107043	Tbx21
NM_001107044	Osbpl7
NM_001108833	Sp6
NM_001004201	Lrrc46
NM_017063	Kpnb1
NM_172021	Tbkbp1
NM_001105834	Mrpl45
NM_019378	Srcin1
NM_001105836	Pcgf2
NM_001105835	Cisd3
NM_017285	Psmb3
NM_053550	Pip4k2b
NM_001109627	LOC691153
NM_032613	Lasp1
NM_001007599	Rpl23
NM_001109046	Arl5c
NM_001107046	Plxdc1
NM_031103	Rpl19
NM_001108834	Stac2
NM_001033867	Cdk12
NM_001134361	Med1
NM_138916	Cdk12
NM_138521	Ppp1r1b
NM_019326	Neurod2
NM_001014229	Stard3
NM_147142	LOC257650
NM_017003	Erbb2
NM_001108296	Mien1
NM_053403	Grb7
NM_001007011	Zpbp2
NM_001047897	Ormdl3
NM_001113422	Nr1d1
NM_145775	Nr1d1
NM_001017960	Thra
NM_017104	Csf3
NM_001108297	Gsdma
NM_031134	Thra
NM_001034079	Med24
NM_001008281	Psmd3
NM_001107048	Msl1
NM_001191825	Wipf2
NM_147144	Casc3
NM_031528	Rara
NM_022183	Top2a
NM_001024881	Tns4
NM_001004274	Igfbp4
NM_199489	Ccr7
NM_001024993	Smarce1
NM_001004131	Krt24
NM_001008760	Krt28
NM_001008822	Krt25
NM_001008823	Krt26
NM_001008761	Krt12
NM_001008824	Krt27
NM_001008804	Krt10
NM_001008753	Krt23
NM_001004130	Krt39
NM_001025135	Krtap1-5
NM_001008821	Krt40
NM_001109406	LOC680428
NM_001109409	Krtap31-1
NM_001008757	Krt33a
NM_001008758	Krt34
NM_001008819	Krt33b
NM_001008817	Krt31
NM_001004022	Krt15
NM_001008759	Krt36
NM_001004021	Krt13
NM_001008820	Krt35
NM_001008818	Krt32
NM_199498	Krt19
NM_001105837	Eif1
NM_001008752	Krt16
NM_001008751	Krt14
NM_001008816	Krt42
NM_212545	Krt17
NM_001008750	Ka11
NM_177982	Hap1
NM_012849	Gast
NM_001014120	Fkbp10
NM_021581	Leprel4
NM_031047	Jup
NM_024133	Hap1
NM_001007723	Nt5c3b
NM_001105838	Klhl11
NM_001107049	Ttc25
NM_016987	Acly
NM_001111095	Acly
NM_001105839	Nkiras2
NM_001108835	Hspb9
NM_001107050	Kat2a
NM_001098788	Dhx58
NM_213625	Dnajc7
NM_013179	Hcrt
NM_022380	Stat5b
NM_053630	Kcnh4
NM_001191651	Ghdc
NM_012747	Stat3
NM_001105841	Ptrf
NM_017064	Stat5a
NM_001034109	Aarsd1
NM_134458	Psmc3ip
NM_001135804	Fam134c
NM_001034112	Mlx
NM_012851	Hsd17b1
NM_145778	Tubg1
NM_001006954	Coasy
NM_031646	Ramp2
NM_032061	Cntnap1
NM_001037202	Plekhh3
NM_001109047	Coa3
NM_001108836	Ccr10
NM_001107051	Ezh1
NM_001173451	Vps25
NM_175579	Wnk4
NM_001034117	Becn1
NM_053739	Becn1
NR_033180	Aoc2-ps1
